timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-07-01 00:00:00,62772.01,62809.01,62573.32,62624.0,416.77792,1719792899999,26135578.744731,23182,230.38215,14447850.1915123,0
2024-07-01 00:15:00,62624.0,62744.99,62621.4,62720.02,196.18162,1719793799999,12299459.8794209,11641,114.08582,7152363.2542609,0
2024-07-01 00:30:00,62720.02,62839.49,62684.0,62804.6,192.89394,1719794699999,12106007.9119324,12077,101.82939,6390781.4204819,0
2024-07-01 00:45:00,62804.6,62944.0,62797.04,62931.99,181.27297,1719795599999,11395049.0525221,12182,110.33987,6936515.1800227,0
2024-07-01 01:00:00,62931.98,63653.37,62901.71,63644.0,1135.4786,1719796499999,71900556.535632,71638,700.32261,44350650.7825598,0
2024-07-01 01:15:00,63644.0,63650.0,63410.0,63488.0,471.96011,1719797399999,29960987.9314535,30897,221.27256,14047103.4811705,0
2024-07-01 01:30:00,63487.99,63663.0,63474.96,63617.78,392.69738,1719798299999,24957665.3707108,24288,215.26731,13681017.4385917,0
2024-07-01 01:45:00,63617.77,63730.0,63540.82,63640.82,570.26562,1719799199999,36282956.354444,21435,361.88058,23025095.3555339,0
2024-07-01 02:00:00,63640.81,63818.33,63375.3,63527.49,1027.20191,1719800099999,65384836.8979894,34945,506.39397,32229467.7442822,0
2024-07-01 02:15:00,63527.49,63614.24,63513.51,63572.54,399.97999,1719800999999,25422960.3404168,16635,202.38004,12863309.3523723,0
2024-07-01 02:30:00,63572.54,63605.55,63349.6,63390.0,429.59248,1719801899999,27260224.4144619,20326,161.98029,10278827.1275794,0
2024-07-01 02:45:00,63389.99,63448.0,63288.53,63435.86,180.55793,1719802799999,11441058.3447247,16257,81.48434,5163257.9384379,0
2024-07-01 03:00:00,63435.86,63536.47,63376.4,63457.38,377.81124,1719803699999,23978541.4560746,13381,153.22136,9726253.247479,0
2024-07-01 03:15:00,63457.38,63518.34,63395.99,63456.92,461.83632,1719804599999,29306842.655436,12326,222.71341,14134680.7020636,0
2024-07-01 03:30:00,63456.92,63468.0,63340.0,63371.72,256.6094,1719805499999,16270848.9112871,10131,137.11068,8694113.3158557,0
2024-07-01 03:45:00,63371.72,63477.28,63371.71,63437.69,168.20585,1719806399999,10670180.5370044,9325,97.75024,6200231.9626108,0
2024-07-01 04:00:00,63437.69,63466.92,63364.01,63395.16,153.62747,1719807299999,9740897.3085108,11687,73.46975,4658388.8516202,0
2024-07-01 04:15:00,63395.16,63438.26,63340.0,63347.99,92.30793,1719808199999,5851546.8333316,7933,39.37217,2495985.0830458,0
2024-07-01 04:30:00,63347.99,63363.7,63223.25,63229.82,180.4943,1719809099999,11421791.7635574,13475,45.15875,2858051.2247139,0
2024-07-01 04:45:00,63229.81,63306.0,63223.2,63279.79,90.7231,1719809999999,5738915.0137684,8822,47.84582,3026477.4488301,0
2024-07-01 05:00:00,63279.79,63365.73,63262.0,63340.31,112.77185,1719810899999,7141233.5121066,6834,58.82756,3724810.8020273,0
2024-07-01 05:15:00,63340.31,63425.47,63320.0,63387.73,94.74246,1719811799999,6004327.830058,8370,48.58487,3078695.3874039,0
2024-07-01 05:30:00,63387.73,63457.47,63375.57,63392.01,133.63637,1719812699999,8473843.9989564,7631,49.98955,3169940.5980326,0
2024-07-01 05:45:00,63392.01,63447.98,63392.0,63432.94,77.11424,1719813599999,4890436.3143164,7524,43.64139,2767584.8196326,0
2024-07-01 06:00:00,63432.94,63456.97,63381.32,63381.33,97.60886,1719814499999,6190857.0886995,7140,42.84912,2717996.8800549,0
2024-07-01 06:15:00,63381.33,63384.0,63293.75,63382.0,122.94334,1719815399999,7787072.6311011,10194,50.86645,3221504.425349,0
2024-07-01 06:30:00,63381.99,63420.0,63344.17,63362.01,170.25058,1719816299999,10789566.2308386,8030,82.33098,5217790.189979,0
2024-07-01 06:45:00,63362.01,63464.74,63337.32,63404.0,135.80552,1719817199999,8607987.3228804,7636,67.45102,4275433.4194109,0
2024-07-01 07:00:00,63403.99,63432.0,63350.0,63432.0,122.13943,1719818099999,7742074.9500015,12297,51.71215,3277819.4429692,0
2024-07-01 07:15:00,63431.99,63432.0,63303.93,63313.73,83.38598,1719818999999,5283366.8542011,8189,25.97287,1645663.5405778,0
2024-07-01 07:30:00,63313.73,63362.91,63300.01,63334.87,142.37748,1719819899999,9016089.5351066,9108,59.54468,3770516.7522942,0
2024-07-01 07:45:00,63334.87,63362.91,63260.71,63277.84,138.94006,1719820799999,8794317.6179834,9442,41.49896,2626891.1097029,0
2024-07-01 08:00:00,63277.84,63314.99,63258.79,63260.01,118.85658,1719821699999,7521804.8147806,10367,45.59802,2885840.6177526,0
2024-07-01 08:15:00,63260.01,63294.0,63092.68,63117.84,262.19448,1719822599999,16560438.2795341,16765,96.87801,6118190.27955,0
2024-07-01 08:30:00,63117.84,63124.0,62836.47,62890.0,485.07435,1719823499999,30549148.8358587,27403,185.42604,11674425.9286684,0
2024-07-01 08:45:00,62890.0,62989.22,62848.0,62923.91,522.76495,1719824399999,32895074.5572752,20792,195.43785,12297749.7635432,0
2024-07-01 09:00:00,62923.91,62997.98,62868.01,62886.13,181.46468,1719825299999,11420120.4886853,12923,87.18664,5487171.7869331,0
2024-07-01 09:15:00,62886.13,62920.0,62789.16,62840.4,286.38503,1719826199999,18000757.9063718,18117,106.91397,6719898.0075014,0
2024-07-01 09:30:00,62840.4,62945.74,62835.52,62878.0,121.80917,1719827099999,7661291.0912047,11849,63.18718,3974070.8272807,0
2024-07-01 09:45:00,62878.0,62970.0,62860.01,62938.97,141.5231,1719827999999,8904530.6358567,9432,90.06924,5666817.7734871,0
2024-07-01 10:00:00,62938.97,62977.99,62895.4,62902.57,212.06355,1719828899999,13346926.1091159,12952,97.18022,6116799.8096565,0
2024-07-01 10:15:00,62902.57,62940.0,62840.38,62872.0,124.55135,1719829799999,7832259.101212,9971,57.47487,3614372.4908019,0
2024-07-01 10:30:00,62872.0,62940.01,62781.05,62840.0,141.2962,1719830699999,8882376.3056264,12677,61.24396,3850357.1448002,0
2024-07-01 10:45:00,62840.0,62885.0,62805.92,62852.24,137.36511,1719831599999,8634120.3735604,10889,84.29783,5298569.0399052,0
2024-07-01 11:00:00,62852.24,62858.0,62709.71,62812.05,228.74387,1719832499999,14362109.2956714,14697,113.3182,7114234.4759146,0
2024-07-01 11:15:00,62812.04,62850.01,62702.0,62756.14,304.24851,1719833399999,19094099.9161083,15172,170.03866,10671186.6505114,0
2024-07-01 11:30:00,62756.14,62767.99,62663.3,62737.72,252.65336,1719834299999,15845405.5835458,14380,130.29347,8171140.2047052,0
2024-07-01 11:45:00,62737.72,62737.72,62593.07,62662.09,224.12049,1719835199999,14040036.5061882,14141,87.6435,5490161.6748614,0
2024-07-01 12:00:00,62662.09,62846.52,62641.99,62691.81,240.87566,1719836099999,15112592.6270808,14727,160.41578,10064213.7786063,0
2024-07-01 12:15:00,62691.81,62777.93,62681.02,62760.01,150.0251,1719836999999,9411264.8851522,10607,76.05147,4770693.9285252,0
2024-07-01 12:30:00,62760.01,62898.03,62734.0,62856.12,156.46185,1719837899999,9829012.5717904,12929,98.26449,6172691.4255902,0
2024-07-01 12:45:00,62856.12,62900.0,62804.01,62882.0,136.8373,1719838799999,8602471.5908086,12605,75.03183,4716944.5031824,0
2024-07-01 13:00:00,62882.0,62999.99,62800.0,62831.95,187.48921,1719839699999,11790229.8483045,17393,95.06401,5978346.9846231,0
2024-07-01 13:15:00,62831.95,62946.0,62681.35,62946.0,207.09844,1719840599999,12998735.1688759,19364,96.93045,6085050.3219812,0
2024-07-01 13:30:00,62945.99,63081.11,62678.22,62705.99,428.30324,1719841499999,26935780.9888621,29353,207.03679,13027094.9011695,0
2024-07-01 13:45:00,62705.99,62751.65,62497.2,62685.27,503.88043,1719842399999,31552403.675923,31077,248.75491,15576988.7163319,0
2024-07-01 14:00:00,62685.27,62900.0,62610.74,62624.77,449.36737,1719843299999,28202225.8463927,34504,248.12366,15571986.4003378,0
2024-07-01 14:15:00,62624.76,62870.0,62610.35,62832.01,336.53595,1719844199999,21122345.1309107,27969,189.61381,11902016.1572893,0
2024-07-01 14:30:00,62832.01,62944.0,62770.02,62848.01,360.41704,1719845099999,22654820.6196036,21334,163.97408,10306346.9173228,0
2024-07-01 14:45:00,62848.01,62881.91,62782.23,62826.02,279.47769,1719845999999,17557454.1199392,22205,153.88742,9667206.8163036,0
2024-07-01 15:00:00,62826.02,63070.11,62815.63,63030.76,445.91846,1719846899999,28068455.9387529,19015,271.59108,17093950.6790281,0
2024-07-01 15:15:00,63030.76,63030.76,62826.0,62944.69,217.58742,1719847799999,13696265.9301588,14591,97.42846,6131788.9672653,0
2024-07-01 15:30:00,62944.69,63011.61,62870.51,62934.27,189.63787,1719848699999,11938850.283206,13057,90.45291,5694803.4588367,0
2024-07-01 15:45:00,62934.27,63166.11,62934.26,63132.9,224.79307,1719849599999,14174689.1961949,14687,125.68835,7925446.267183,0
2024-07-01 16:00:00,63132.9,63338.12,62966.77,63282.0,411.97177,1719850499999,26021343.3752619,28741,277.35276,17521620.1905407,0
2024-07-01 16:15:00,63282.0,63318.99,63129.82,63183.42,241.7162,1719851399999,15285985.8968974,16953,117.357,7421814.1777842,0
2024-07-01 16:30:00,63183.42,63315.0,63140.89,63180.0,453.29424,1719852299999,28664806.987385,16651,269.56555,17046314.5421454,0
2024-07-01 16:45:00,63180.0,63193.99,63090.06,63119.33,217.99164,1719853199999,13762958.5557621,11582,100.71015,6358576.3810868,0
2024-07-01 17:00:00,63119.33,63188.1,63056.83,63110.02,266.52326,1719854099999,16820411.3316721,23615,139.58719,8808919.6154645,0
2024-07-01 17:15:00,63110.02,63380.0,63093.4,63339.77,238.76572,1719854999999,15089246.6490071,12543,166.06057,10493679.0539566,0
2024-07-01 17:30:00,63339.77,63618.0,63279.99,63604.0,476.26222,1719855899999,30230468.2187203,23440,313.31451,19888100.6472461,0
2024-07-01 17:45:00,63604.01,63697.66,63510.42,63697.66,380.20721,1719856799999,24185146.8625973,18740,213.18694,13561674.0209041,0
2024-07-01 18:00:00,63697.66,63743.2,63576.0,63648.87,382.56046,1719857699999,24359309.2803188,18926,196.27593,12498364.883664,0
2024-07-01 18:15:00,63648.87,63861.76,63438.45,63520.5,615.14183,1719858599999,39191208.4003864,26070,322.98129,20584598.5329167,0
2024-07-01 18:30:00,63520.5,63604.0,63464.0,63561.86,281.32309,1719859499999,17871336.9541053,14880,119.72449,7606203.6038157,0
2024-07-01 18:45:00,63561.85,63730.0,63527.68,63649.99,253.81204,1719860399999,16156388.5862878,19305,137.52006,8754065.8343255,0
2024-07-01 19:00:00,63649.99,63649.99,63470.32,63529.07,193.26325,1719861299999,12280190.0989306,14355,87.00169,5527744.9137457,0
2024-07-01 19:15:00,63529.07,63533.99,63353.89,63392.07,212.78768,1719862199999,13500203.8210109,13196,79.7162,5056867.3561189,0
2024-07-01 19:30:00,63392.07,63411.41,63183.12,63210.01,329.57927,1719863099999,20857427.0293712,15688,143.22112,9061310.0684806,0
2024-07-01 19:45:00,63210.01,63345.52,63071.36,63226.78,524.75766,1719863999999,33150081.3020944,26284,244.66982,15456632.0893561,0
2024-07-01 20:00:00,63226.78,63330.0,63162.06,63295.22,243.0029,1719864899999,15371127.937875,12948,149.21744,9438169.5990155,0
2024-07-01 20:15:00,63295.21,63423.48,63295.21,63348.01,121.18104,1719865799999,7678528.2187325,9679,62.52567,3961836.2493833,0
2024-07-01 20:30:00,63348.01,63380.0,63290.0,63302.09,87.61196,1719866699999,5548587.0761019,6287,33.50215,2121612.344166,0
2024-07-01 20:45:00,63302.08,63344.59,63292.52,63292.53,91.51106,1719867599999,5794366.8506491,4655,54.5848,3456009.5919362,0
2024-07-01 21:00:00,63292.53,63292.53,63230.0,63230.01,84.45923,1719868499999,5343202.7899562,4272,24.37172,1541825.2854585,0
2024-07-01 21:15:00,63230.01,63230.01,63111.25,63138.0,95.65585,1719869399999,6043458.5977813,5178,35.73877,2257201.4612192,0
2024-07-01 21:30:00,63138.0,63179.47,63104.07,63179.47,62.86055,1719870299999,3968434.5738173,6856,35.16433,2220084.7750952,0
2024-07-01 21:45:00,63179.47,63198.26,63036.82,63130.01,99.54947,1719871199999,6282925.2399935,8818,40.53596,2558260.5256983,0
2024-07-01 22:00:00,63130.01,63162.5,63019.38,63058.0,127.64697,1719872099999,8054529.9151577,8421,57.8981,3653296.5034737,0
2024-07-01 22:15:00,63058.0,63123.73,62804.6,62881.34,294.55463,1719872999999,18536333.0280175,19061,87.30938,5493559.1598886,0
2024-07-01 22:30:00,62881.35,62929.53,62820.22,62911.99,103.96305,1719873899999,6536581.5523417,7727,50.46538,3172958.8404249,0
