timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-07-01 00:00:00,62772.01,62809.01,62722.07,62722.08,93.0944,1719792299999,5843286.405984,5184,41.68323,2616675.6848534,0
2024-07-01 00:05:00,62722.08,62798.95,62648.48,62648.49,195.58295,1719792599999,12270783.7628186,11546,116.39918,7304111.2113891,0
2024-07-01 00:10:00,62648.48,62671.91,62573.32,62624.0,128.10057,1719792899999,8021508.5759284,6452,72.29974,4527063.2952698,0
2024-07-01 00:15:00,62624.0,62692.45,62621.4,62682.02,72.2642,1719793199999,4528513.4704624,4373,37.66404,2360081.1945729,0
2024-07-01 00:20:00,62682.02,62743.2,62674.0,62674.01,61.33111,1719793499999,3846434.4407604,3851,36.08308,2263024.0498713,0
2024-07-01 00:25:00,62674.0,62744.99,62674.0,62720.02,62.58631,1719793799999,3924511.9681981,3417,40.3387,2529258.0098167,0
2024-07-01 00:30:00,62720.02,62746.0,62684.0,62746.0,54.57374,1719794099999,3422945.581384,4160,34.68306,2175459.8266227,0
2024-07-01 00:35:00,62745.99,62772.55,62710.0,62764.0,73.31833,1719794399999,4599951.6496451,3586,31.4667,1974104.7082829,0
2024-07-01 00:40:00,62763.99,62839.49,62763.99,62804.6,65.00187,1719794699999,4083110.6809033,4331,35.67963,2241216.8855763,0
2024-07-01 00:45:00,62804.6,62889.04,62797.04,62854.42,59.57185,1719794999999,3744257.953401,4304,35.8815,2255275.3536058,0
2024-07-01 00:50:00,62854.42,62868.88,62800.0,62854.0,69.30982,1719795299999,4355614.5220312,3346,36.37235,2285863.1935582,0
2024-07-01 00:55:00,62853.99,62944.0,62853.99,62931.99,52.3913,1719795599999,3295176.5770899,4532,38.08602,2395376.6328587,0
2024-07-01 01:00:00,62931.98,62991.53,62901.71,62991.53,117.90685,1719795899999,7422271.7211042,6273,56.25051,3540746.2029627,0
2024-07-01 01:05:00,62991.53,63350.0,62986.69,63306.34,532.17211,1719796199999,33651448.5406141,29873,323.21014,20433615.9133319,0
2024-07-01 01:10:00,63306.34,63653.37,63271.24,63644.0,485.39964,1719796499999,30826836.2739137,35492,320.86196,20376288.6662652,0
2024-07-01 01:15:00,63644.0,63650.0,63410.0,63478.02,219.1355,1719796799999,13914800.6271503,14498,96.90841,6153998.3244576,0
2024-07-01 01:20:00,63478.02,63538.82,63428.08,63482.0,143.54373,1719797099999,9110550.5736654,8209,67.86796,4307478.9248497,0
2024-07-01 01:25:00,63482.0,63497.0,63422.8,63488.0,109.28088,1719797399999,6935636.7306378,8190,56.49619,3585626.2318632,0
2024-07-01 01:30:00,63487.99,63606.78,63474.96,63518.01,171.99461,1719797699999,10924579.8301545,8591,110.49279,7017818.6991832,0
2024-07-01 01:35:00,63518.0,63663.0,63500.59,63613.58,144.7632,1719797999999,9202847.2458236,9998,62.8092,3993935.1309486,0
2024-07-01 01:40:00,63613.57,63648.0,63559.67,63617.78,75.93957,1719798299999,4830238.2947327,5699,41.96532,2669263.6084599,0
2024-07-01 01:45:00,63617.77,63634.0,63540.82,63570.01,93.98619,1719798599999,5974881.955426,5991,46.4073,2949912.4215713,0
2024-07-01 01:50:00,63570.0,63606.0,63550.01,63599.61,59.87474,1719798899999,3806402.8133954,3322,29.60206,1881889.75483,0
2024-07-01 01:55:00,63599.61,63730.0,63591.0,63640.82,416.40469,1719799199999,26501671.5856226,12122,285.87122,18193293.1791326,0
2024-07-01 02:00:00,63640.81,63818.33,63586.0,63781.88,297.56819,1719799499999,18952843.165292,11754,185.32174,11802483.1592688,0
2024-07-01 02:05:00,63781.88,63800.0,63671.93,63674.0,291.91871,1719799799999,18611168.9294843,8427,108.81084,6938413.3744629,0
2024-07-01 02:10:00,63674.0,63728.0,63375.3,63527.49,437.71501,1719800099999,27820824.8032131,14764,212.26139,13488571.2105505,0
2024-07-01 02:15:00,63527.49,63614.24,63527.48,63566.0,99.40537,1719800399999,6319027.915373,7008,52.65246,3346924.69076,0
2024-07-01 02:20:00,63566.0,63590.0,63530.38,63546.7,69.75211,1719800699999,4433347.593025,4515,25.80863,1640337.4938879,0
2024-07-01 02:25:00,63546.7,63582.63,63513.51,63572.54,230.82251,1719800999999,14670584.8320188,5112,123.91895,7876047.1677244,0
2024-07-01 02:30:00,63572.54,63605.55,63420.0,63442.0,111.93683,1719801299999,7109676.7879102,5627,43.10619,2737709.2460674,0
2024-07-01 02:35:00,63442.0,63490.0,63392.41,63484.0,95.56906,1719801599999,6062814.5889805,5538,43.40968,2754022.3240277,0
2024-07-01 02:40:00,63484.0,63554.0,63349.6,63390.0,222.08659,1719801899999,14087733.0375712,9161,75.46442,4787095.5574843,0
2024-07-01 02:45:00,63389.99,63389.99,63288.53,63364.71,88.9738,1719802199999,5635508.1767841,6876,38.28892,2425152.4941307,0
2024-07-01 02:50:00,63364.71,63405.52,63364.7,63378.29,47.22551,1719802499999,2993514.465253,4200,20.5632,1303387.4289244,0
2024-07-01 02:55:00,63378.29,63448.0,63344.93,63435.86,44.35862,1719802799999,2812035.7026876,5181,22.63222,1434718.0153828,0
2024-07-01 03:00:00,63435.86,63495.57,63401.34,63484.79,64.01212,1719803099999,4061230.184249,4404,26.94638,1709622.7117814,0
2024-07-01 03:05:00,63484.79,63536.47,63452.74,63471.08,177.61947,1719803399999,11277937.535557,4922,95.46574,6061826.2401575,0
2024-07-01 03:10:00,63471.08,63502.83,63376.4,63457.38,136.17965,1719803699999,8639373.7362686,4055,30.80924,1954804.2955401,0
2024-07-01 03:15:00,63457.38,63479.99,63410.0,63452.0,41.30972,1719803999999,2621021.9018677,3492,23.06025,1463011.7776318,0
2024-07-01 03:20:00,63451.99,63500.0,63428.41,63455.99,122.87092,1719804299999,7798206.7764873,3963,80.42984,5104678.6030881,0
2024-07-01 03:25:00,63456.0,63518.34,63395.99,63456.92,297.65568,1719804599999,18887613.977081,4871,119.22332,7566990.3213437,0
2024-07-01 03:30:00,63456.92,63468.0,63409.3,63453.22,118.03397,1719804899999,7487009.058026,3231,85.78324,5440966.6315766,0
2024-07-01 03:35:00,63453.22,63453.22,63340.0,63417.91,76.3009,1719805199999,4836570.2462152,3717,28.02266,1776023.6356441,0
2024-07-01 03:40:00,63417.91,63421.99,63360.0,63371.72,62.27453,1719805499999,3947269.6070459,3183,23.30478,1477123.048635,0
2024-07-01 03:45:00,63371.72,63454.56,63371.71,63451.51,85.8376,1719805799999,5444254.2002534,3343,57.60847,3653513.3100685,0
2024-07-01 03:50:00,63451.51,63477.28,63430.5,63452.58,53.78375,1719806099999,3412522.2198199,2845,29.54492,1874481.1007028,0
2024-07-01 03:55:00,63452.58,63468.0,63410.0,63437.69,28.5845,1719806399999,1813404.1169311,3137,10.59685,672237.5518395,0
2024-07-01 04:00:00,63437.69,63466.6,63364.01,63373.16,54.30583,1719806699999,3443011.7585384,4616,16.96806,1075746.844521,0
2024-07-01 04:05:00,63373.16,63460.0,63372.0,63460.0,51.07035,1719806999999,3237712.9362967,3208,35.48274,2249626.8042393,0
2024-07-01 04:10:00,63459.99,63466.92,63391.01,63395.16,48.25129,1719807299999,3060172.6136757,3863,21.01895,1333015.2028599,0
2024-07-01 04:15:00,63395.16,63413.54,63395.16,63396.58,26.34883,1719807599999,1670690.9134154,2087,12.58919,798219.7464507,0
2024-07-01 04:20:00,63396.58,63438.26,63370.92,63370.93,41.36258,1719807899999,2622451.7757575,3745,16.71274,1059724.8223807,0
2024-07-01 04:25:00,63370.93,63370.93,63340.0,63347.99,24.59652,1719808199999,1558404.1441587,2101,10.07024,638040.5142144,0
2024-07-01 04:30:00,63347.99,63363.7,63286.0,63312.09,62.44098,1719808499999,3953763.1792406,4420,18.6259,1179401.4168139,0
2024-07-01 04:35:00,63312.09,63312.09,63239.12,63254.77,63.75762,1719808799999,4034220.6465314,5343,14.61338,924782.472204,0
2024-07-01 04:40:00,63254.76,63272.0,63223.25,63229.82,54.2957,1719809099999,3433807.9377854,3712,11.91947,753867.335696,0
2024-07-01 04:45:00,63229.81,63306.0,63223.2,63267.99,36.35521,1719809399999,2299961.9135044,3198,21.92585,1387022.7819743,0
2024-07-01 04:50:00,63267.98,63267.99,63231.0,63260.5,29.88182,1719809699999,1890012.6151769,2885,13.21009,835511.5114779,0
2024-07-01 04:55:00,63260.5,63279.79,63242.0,63279.79,24.48607,1719809999999,1548940.4850871,2739,12.70988,803943.1553779,0
2024-07-01 05:00:00,63279.79,63332.35,63262.0,63305.98,49.8543,1719810299999,3155768.6528325,3323,30.5541,1933982.3788269,0
2024-07-01 05:05:00,63305.98,63365.73,63305.97,63360.01,34.02394,1719810599999,2154904.2622651,1786,20.27073,1283843.0138807,0
2024-07-01 05:10:00,63360.0,63360.01,63340.0,63340.31,28.89361,1719810899999,1830560.597009,1725,8.00273,506985.4093197,0
2024-07-01 05:15:00,63340.31,63370.0,63320.0,63359.02,34.32233,1719811199999,2174246.5934196,2829,23.15759,1467030.5473128,0
2024-07-01 05:20:00,63359.02,63417.88,63359.01,63417.45,28.57063,1719811499999,1811274.1655792,3217,13.74739,871408.0717982,0
2024-07-01 05:25:00,63417.44,63425.47,63360.0,63387.73,31.8495,1719811799999,2018807.0710592,2324,11.67989,740256.7682929,0
2024-07-01 05:30:00,63387.73,63418.0,63375.57,63411.11,59.37854,1719812099999,3764567.5258841,2511,21.16826,1341914.3819617,0
2024-07-01 05:35:00,63411.11,63432.67,63390.0,63432.67,35.77618,1719812399999,2268335.998974,2496,11.5063,729560.323785,0
2024-07-01 05:40:00,63432.66,63457.47,63386.59,63392.01,38.48165,1719812699999,2440940.4740983,2624,17.31499,1098465.8922859,0
2024-07-01 05:45:00,63392.01,63430.0,63392.0,63416.29,30.65582,1719812999999,1944114.5328185,2657,13.87033,879578.5112126,0
2024-07-01 05:50:00,63416.29,63447.98,63403.66,63430.01,22.94485,1719813299999,1455197.9541291,2100,16.36304,1037733.7645761,0
2024-07-01 05:55:00,63430.01,63440.0,63396.46,63432.94,23.51357,1719813599999,1491123.8273688,2767,13.40802,850272.5438439,0
